buyer_login,0.31180381774902344
buyer_login,0.318267822265625
buyer_login,0.30791401863098145
seller_landing_page_loading,0.00545811653137207
seller_login,0.31516003608703613
seller_landing_page_loading,0.0018451213836669922
seller_landing_page_loading,0.00947880744934082
seller_landing_page_loading,0.002582073211669922
seller_landing_page_loading,0.005673885345458984
buyer_login,0.29730725288391113
seller_landing_page_loading,0.0047800540924072266
view_sold_products,0.00860905647277832
view_sold_products,0.008938074111938477
seller_logout,0.02782416343688965
seller_landing_page_loading,0.006615877151489258
seller_login,0.32698798179626465
seller_landing_page_loading,0.0035588741302490234
seller_login,0.31561994552612305
seller_landing_page_loading,0.0013859272003173828
seller_landing_page_loading,0.004567146301269531
seller_landing_page_loading,0.0025517940521240234
buyer_login,0.3086261749267578
seller_landing_page_loading,0.004411220550537109
seller_login,0.30780482292175293
seller_landing_page_loading,0.0014510154724121094
seller_landing_page_loading,0.004336833953857422
seller_login,0.3100757598876953
seller_landing_page_loading,0.0031499862670898438
seller_landing_page_loading,0.003689289093017578
seller_logout,0.003933906555175781
seller_landing_page_loading,0.004359006881713867
seller_login,0.309114933013916
seller_landing_page_loading,0.001252889633178711
seller_landing_page_loading,0.005179882049560547
seller_login,0.31135010719299316
seller_landing_page_loading,0.0013489723205566406
seller_landing_page_loading,0.022712230682373047
seller_login,0.3133411407470703
seller_landing_page_loading,0.0012760162353515625
seller_landing_page_loading,0.005795001983642578
seller_landing_page_loading,0.0040950775146484375
seller_landing_page_loading,0.00886678695678711
buyer_login,0.2906770706176758
seller_landing_page_loading,0.0043582916259765625
view_sold_products,0.00861811637878418
seller_landing_page_loading,0.0024230480194091797
seller_login,0.30741190910339355
seller_landing_page_loading,0.0014526844024658203
seller_landing_page_loading,0.003756999969482422
seller_login,0.3137061595916748
seller_landing_page_loading,0.0011138916015625
view_sold_products,0.00345611572265625
seller_landing_page_loading,0.07180476188659668
seller_logout,0.01069331169128418
seller_landing_page_loading,0.004456758499145508
seller_login,0.3302609920501709
seller_landing_page_loading,0.009151935577392578
seller_landing_page_loading,0.002454042434692383
buyer_login,0.31636929512023926
seller_landing_page_loading,0.008066177368164062
seller_login,0.3098897933959961
seller_landing_page_loading,0.0014171600341796875
view_sold_products,0.007715940475463867
seller_landing_page_loading,0.0053827762603759766
seller_login,0.3095428943634033
seller_landing_page_loading,0.0016672611236572266
view_sold_products,0.009862184524536133
seller_landing_page_loading,0.17560195922851562
seller_logout,0.0037336349487304688
seller_landing_page_loading,0.009199857711791992
seller_logout,0.00019502639770507812
seller_landing_page_loading,0.005190849304199219
seller_logout,0.00020384788513183594
seller_landing_page_loading,0.00403594970703125
seller_logout,0.0002079010009765625
